Time,Temp,Humidity,mq2_adc,mq2_v,mq2_Rs,mq2_Rs/Ro,mq2_GI,mq4_adc,mq4_v,mq4_Rs,mq4_Rs/Ro,mq4_GI
15:40:00,32.3,85,599,2.928,9110.0,0.352,73,725,3.543,369.9,0.082,100
15:50:00,32.3,85,599,2.928,9110.0,0.352,73,725,3.543,369.9,0.083,100
16:00:00,32.3,85,600,2.933,9073.4,0.352,73,726,3.548,368.2,0.083,100
16:10:00,32.3,85,600,2.933,9073.4,0.352,73,726,3.548,368.2,0.083,100
16:20:00,32.4,85,601,2.937,9036.8,0.352,73,726,3.548,368.2,0.083,100
16:30:00,32.4,85,601,2.937,9036.8,0.351,73,727,3.553,366.4,0.083,100
16:40:00,32.4,85,600,2.933,9073.4,0.351,73,725,3.543,369.9,0.083,100
16:50:00,32.4,85,600,2.933,9073.4,0.351,73,725,3.543,369.9,0.083,100
17:00:00,32.4,85,600,2.933,9073.4,0.352,73,724,3.539,371.7,0.083,100
17:10:00,32.5,85,601,2.937,9036.8,0.351,73,725,3.543,369.9,0.083,100
17:20:00,32.5,85,602,2.942,9000.4,0.351,73,725,3.543,369.9,0.083,100
17:30:00,32.5,85,602,2.942,9000.4,0.350,73,725,3.543,369.9,0.083,100
17:40:00,32.5,85,602,2.942,9000.4,0.350,73,725,3.543,369.9,0.083,100
17:50:00,32.5,85,602,2.942,9000.4,0.350,73,725,3.543,369.9,0.083,100
18:00:00,32.5,85,603,2.947,8964.2,0.349,73,727,3.553,366.4,0.083,100
18:10:00,32.5,85,604,2.952,8928.0,0.349,73,727,3.553,366.4,0.083,100
18:20:00,32.6,85,604,2.952,8928.0,0.348,74,727,3.553,366.4,0.083,100
18:30:00,32.5,85,604,2.952,8928.0,0.348,74,727,3.553,366.4,0.083,100
18:40:00,32.6,85,604,2.952,8928.0,0.347,74,726,3.548,368.2,0.083,100
18:50:00,32.6,85,604,2.952,8928.0,0.347,74,726,3.548,368.2,0.083,100
19:00:00,32.6,85,604,2.952,8928.0,0.347,74,727,3.553,366.4,0.083,100
19:10:00,32.6,85,604,2.952,8928.0,0.347,74,727,3.553,366.4,0.083,100
19:20:00,32.6,85,605,2.957,8892.0,0.346,74,727,3.553,366.4,0.083,100
19:30:00,32.6,85,605,2.957,8892.0,0.346,74,727,3.553,366.4,0.083,100
19:40:00,32.6,85,605,2.957,8892.0,0.346,74,727,3.553,366.4,0.083,100
19:50:00,32.6,85,605,2.957,8892.0,0.346,74,726,3.548,368.2,0.083,100
20:00:00,32.7,85,606,2.962,8856.1,0.345,74,726,3.548,368.2,0.083,100
20:10:00,32.7,85,606,2.962,8856.1,0.345,74,727,3.553,366.4,0.083,100
20:20:00,32.7,85,606,2.962,8856.1,0.344,74,727,3.553,366.4,0.083,100
20:30:00,32.7,85,604,2.952,8928.0,0.345,74,723,3.534,373.4,0.083,100
20:40:00,32.7,85,605,2.957,8892.0,0.345,74,724,3.539,371.7,0.083,100
20:50:00,32.7,85,606,2.962,8856.1,0.344,74,724,3.539,371.7,0.083,100
21:00:00,32.7,85,606,2.962,8856.1,0.344,74,725,3.543,369.9,0.083,100
21:10:00,32.7,85,606,2.962,8856.1,0.344,74,725,3.543,369.9,0.083,100
21:20:00,32.7,85,607,2.967,8820.3,0.344,74,725,3.543,369.9,0.083,100
21:30:00,32.7,85,607,2.967,8820.3,0.343,74,726,3.548,368.2,0.083,100
21:40:00,32.7,85,607,2.967,8820.3,0.343,74,725,3.543,369.9,0.083,100
21:50:00,32.7,85,608,2.972,8784.6,0.343,74,726,3.548,368.2,0.083,100
22:00:00,32.7,85,609,2.977,8749.1,0.342,74,726,3.548,368.2,0.083,100
22:10:00,32.8,85,610,2.981,8713.6,0.341,75,726,3.548,368.2,0.083,100
22:20:00,32.8,85,609,2.977,8749.1,0.341,75,724,3.539,371.7,0.083,100
22:30:00,32.8,85,609,2.977,8749.1,0.340,75,724,3.539,371.7,0.083,100
22:40:00,32.8,85,609,2.977,8749.1,0.340,75,724,3.539,371.7,0.084,100
22:50:00,32.8,85,609,2.977,8749.1,0.340,75,724,3.539,371.7,0.084,100
23:00:00,32.8,85,610,2.981,8713.6,0.340,75,724,3.539,371.7,0.084,100
23:10:00,32.8,85,610,2.981,8713.6,0.339,75,724,3.539,371.7,0.084,100
23:20:00,32.8,85,610,2.981,8713.6,0.339,75,724,3.539,371.7,0.084,100
23:30:00,32.9,85,610,2.981,8713.6,0.339,75,724,3.539,371.7,0.084,100
23:40:00,32.9,85,611,2.986,8678.3,0.338,75,724,3.539,371.7,0.084,100
23:50:00,32.9,85,610,2.981,8713.6,0.338,75,723,3.534,373.4,0.084,100
24:00:00,32.9,85,610,2.981,8713.6,0.338,75,723,3.534,373.4,0.084,100
24:10:00,32.9,85,611,2.986,8678.3,0.338,75,723,3.534,373.4,0.084,100
24:20:00,33.0,85,588,2.874,9521.2,0.344,74,684,3.343,446.1,0.087,100
24:30:00,33.0,85,589,2.879,9483.2,0.349,74,683,3.338,448.0,0.090,100
24:40:00,33.1,85,582,2.845,9752.0,0.355,73,673,3.289,468.1,0.093,100
